Gene stable ID,Gene name,Human gene stable ID,Human gene name
ENSMUSG00000031165,Was,ENSG00000015285,WAS
ENSMUSG00000083222,Gm12427,,
ENSMUSG00000082185,Gm12428,,
ENSMUSG00000082089,Gm12431,,
ENSMUSG00000083577,Gm12432,,
ENSMUSG00000082589,Gm12433,,
ENSMUSG00000027871,Hsd3b1,ENSG00000203859,HSD3B2
ENSMUSG00000027871,Hsd3b1,ENSG00000203857,HSD3B1
ENSMUSG00000032105,Pdzd3,ENSG00000172367,PDZD3
ENSMUSG00000007279,Scube2,ENSG00000175356,SCUBE2
ENSMUSG00000028708,Mknk1,ENSG00000079277,MKNK1
ENSMUSG00000001415,Smg5,ENSG00000198952,SMG5
ENSMUSG00002076242,Gm55142,,
ENSMUSG00000086404,Gm6787,,
ENSMUSG00000081042,Psmb7-ps2,,
ENSMUSG00000044475,Ascc1,ENSG00000138303,ASCC1
ENSMUSG00000062170,Fmr1nb,ENSG00000176988,FMR1NB
ENSMUSG00000100727,1700003P14Rik,,
ENSMUSG00000063108,Zfp26,,
ENSMUSG00000058567,Gm2531,,
ENSMUSG00000095616,Gm26244,,
ENSMUSG00000117510,Gm50032,,
ENSMUSG00000117512,Gm7156,,
ENSMUSG00000117492,Gm19052,,
ENSMUSG00000117552,Gm5686,,
ENSMUSG00000117363,Gm50033,,
ENSMUSG00000114365,Gm9098,,
ENSMUSG00000042942,Greb1l,ENSG00000141449,GREB1L
ENSMUSG00000114485,Gm47330,,
ENSMUSG00000115283,Gm49252,,
ENSMUSG00000114831,Gm18361,,
ENSMUSG00000109413,Gm45165,,
ENSMUSG00000084947,Gm15594,,
ENSMUSG00000034731,Dgkh,ENSG00000102780,DGKH
ENSMUSG00000109158,Gm45166,,
ENSMUSG00000114613,Gm10732,,
ENSMUSG00000053979,A730045E13Rik,,
ENSMUSG00000106944,Gm43843,,
ENSMUSG00002076734,Gm55269,,
ENSMUSG00000119543,Gm23648,ENSG00000200887,RNU6-598P
ENSMUSG00000021704,Mtx3,ENSG00000177034,MTX3
ENSMUSG00000107299,Gm43228,,
ENSMUSG00000109419,Gm45163,,
ENSMUSG00000109299,Gm45164,,
ENSMUSG00000071568,Gm5874,,
ENSMUSG00000109141,Gm30692,,
ENSMUSG00000044155,Lsm8,ENSG00000128534,LSM8
ENSMUSG00000020185,E2f7,ENSG00000165891,E2F7
ENSMUSG00000097654,Gm26714,,
ENSMUSG00000056313,Tcim,ENSG00000176907,TCIM
ENSMUSG00000111626,Gm48738,,
ENSMUSG00000108820,Gm44620,,
ENSMUSG00000059475,Zfp426,ENSG00000130818,ZNF426
ENSMUSG00000109237,9130214F15Rik,,
ENSMUSG00000117702,Gm50281,,
ENSMUSG00000114823,Gm31630,,
ENSMUSG00000088525,Gm26085,,
ENSMUSG00000038058,Nod1,ENSG00000106100,NOD1
ENSMUSG00001118662,Gm24805,ENSG00000200013,RNU6-623P
ENSMUSG00000021732,Fgf10,ENSG00000070193,FGF10
ENSMUSG00000118149,Gm50282,,
ENSMUSG00000025066,Sfr1,ENSG00000156384,SFR1
ENSMUSG00000036054,Sugp2,ENSG00000064607,SUGP2
ENSMUSG00000033837,Foxh1,ENSG00000160973,FOXH1
ENSMUSG00000029650,Slc46a3,ENSG00000139508,SLC46A3
ENSMUSG00000086709,Gm16263,,
ENSMUSG00000088524,Snord2,ENSG00000238942,SNORD2
ENSMUSG00000114868,Gm47335,,
ENSMUSG00000064880,Gm24201,ENSG00000200418,SNORA63B
ENSMUSG00000083046,Gm14699,,
ENSMUSG00002076817,Gm55082,,
ENSMUSG00002075099,Gm55318,,
ENSMUSG00000087935,Snora81,ENSG00000252677,
ENSMUSG00000087935,Snora81,ENSG00000238390,
ENSMUSG00000033819,Ppp1r16a,ENSG00000160972,PPP1R16A
ENSMUSG00000071748,Styx-ps,ENSG00000198252,STYX
ENSMUSG00000064382,Gm26447,ENSG00000200320,SNORA63
ENSMUSG00000044948,Cfap43,ENSG00000197748,CFAP43
ENSMUSG00000065208,Gm24616,ENSG00000263776,SNORA4
ENSMUSG00000021541,Trpc7,ENSG00000069018,TRPC7
ENSMUSG00000022881,Rfc4,ENSG00000163918,RFC4
ENSMUSG00000056815,Gm6812,,
ENSMUSG00000082228,Gm8344,,
ENSMUSG00000065689,n-R5s7,,
ENSMUSG00000086676,Gm14705,,
ENSMUSG00000031189,Aff2,ENSG00000155966,AFF2
ENSMUSG00000085565,Gm15721,,
ENSMUSG00000046959,Slc26a1,ENSG00000145217,SLC26A1
ENSMUSG00000108905,Gm44618,,
ENSMUSG00000108865,Gm44617,,
ENSMUSG00000027870,Hao2,ENSG00000116882,HAO2
ENSMUSG00000057176,Ccdc189,ENSG00000196118,CFAP119
ENSMUSG00000025927,Tfap2b,ENSG00000008196,TFAP2B
ENSMUSG00000077501,Gm24230,,
ENSMUSG00000029517,Ankrd7,ENSG00000188877,POTEA
ENSMUSG00000056004,Elapor2,ENSG00000164659,ELAPOR2
ENSMUSG00000030617,Ccdc83,ENSG00000150676,CCDC83
ENSMUSG00000045103,Dmd,ENSG00000198947,DMD
ENSMUSG00000116540,Gm49624,,
ENSMUSG00002076537,Gm55189,,
ENSMUSG00000094111,Nutf2-ps2,,
ENSMUSG00000022878,Adipoq,ENSG00000181092,ADIPOQ
ENSMUSG00000031549,Ido2,ENSG00000188676,IDO2
ENSMUSG00000085925,Rtl1,,
ENSMUSG00002075008,Gm55190,,
ENSMUSG00000088622,Gm23316,,
ENSMUSG00000024293,Esco1,ENSG00000141446,ESCO1
ENSMUSG00000032109,Nlrx1,ENSG00000160703,NLRX1
ENSMUSG00000085121,5730437C11Rik,,
ENSMUSG00000070080,Mir431,ENSG00000208001,MIR431
ENSMUSG00000070072,Mir433,ENSG00000207569,MIR433
ENSMUSG00000070076,Mir127,ENSG00000207608,MIR127
ENSMUSG00000094374,Gm5435,,
ENSMUSG00000086833,Gm12440,,
ENSMUSG00000070133,Mir434,,
ENSMUSG00000091668,Gm8358,,
ENSMUSG00000087855,Mir432,,
ENSMUSG00002075634,Gm55100,,
ENSMUSG00000070129,Mir3071,,
ENSMUSG00000083888,Gm12441,,
ENSMUSG00000104858,Mir136,,
ENSMUSG00000090699,Gm9071,,
ENSMUSG00000099069,Mir8090,,
ENSMUSG00000112147,Gm18244,,
ENSMUSG00000065709,Gm22341,,
ENSMUSG00000025068,Gsto1,ENSG00000148834,GSTO1
ENSMUSG00000106819,Gm43498,,
ENSMUSG00000112541,Gm9072,,
ENSMUSG00000088884,Gm24216,,
ENSMUSG00002074960,Gm55278,,
ENSMUSG00000112240,Gm48310,,
ENSMUSG00000107349,Gm6655,,
ENSMUSG00000041423,Paqr6,ENSG00000160781,PAQR6
ENSMUSG00000092168,Gm9075,,
ENSMUSG00000110250,Gm9077,,
ENSMUSG00000107217,4930524B17Rik,,
ENSMUSG00000084299,Gm6630,,
ENSMUSG00000106885,Eif3s6-ps4,,
ENSMUSG00000081988,Gm15746,,
ENSMUSG00000045231,BC106179,,
ENSMUSG00002075480,Gm55279,,
ENSMUSG00000099149,Mir6370,,
ENSMUSG00000002797,Ggct,ENSG00000006625,GGCT
ENSMUSG00000100081,Gm29434,,
ENSMUSG00000085459,Gm12272,,
ENSMUSG00000077607,Gm25803,,
ENSMUSG00000112279,Gm18774,,
ENSMUSG00000081391,Gm11765,,
ENSMUSG00000083385,Gm11411,,
ENSMUSG00000087540,Gm11412,,
ENSMUSG00000022885,St6gal1,ENSG00000073849,ST6GAL1
ENSMUSG00000112719,Gm45925,,
ENSMUSG00002075279,Gm55107,,
ENSMUSG00002076931,Gm55520,,
ENSMUSG00000017801,Mlx,ENSG00000108788,MLX
ENSMUSG00000070101,Mir341,,
ENSMUSG00000087608,Gm12914,,
ENSMUSG00000080406,Mir1188,,
ENSMUSG00002075621,Gm55108,,
ENSMUSG00000065433,Mir370,ENSG00000199005,MIR370
ENSMUSG00000064452,Gm24564,ENSG00000201700,SNORD113-3
ENSMUSG00000073774,Kncn,ENSG00000162456,KNCN
ENSMUSG00000009739,Pou6f1,ENSG00000184271,POU6F1
ENSMUSG00002075266,Gm55109,ENSG00000201672,SNORD113-4
ENSMUSG00002076155,AF357425,ENSG00000200215,SNORD113-6
ENSMUSG00002076195,Gm55110,ENSG00000201950,SNORD113-9
ENSMUSG00000101801,1700020G17Rik,,
ENSMUSG00002076690,Gm55111,ENSG00000201263,SNORD114-6
ENSMUSG00000084691,Gm24895,,
ENSMUSG00000084549,DQ267100,ENSG00000201263,SNORD114-6
ENSMUSG00000064496,DQ267101,ENSG00000201263,SNORD114-6
ENSMUSG00000108612,Gm44634,,
ENSMUSG00000065013,Gm23508,ENSG00000201263,SNORD114-6
ENSMUSG00000064621,Gm26922,ENSG00000201263,SNORD114-6
ENSMUSG00000090795,Gm7346,,
ENSMUSG00000064417,DQ267102,ENSG00000201263,SNORD114-6
ENSMUSG00002076432,Gm55479,,
ENSMUSG00000064679,Gm25357,ENSG00000201263,SNORD114-6
ENSMUSG00000108971,Gm18210,,
ENSMUSG00002074888,Gm55112,ENSG00000201263,SNORD114-6
ENSMUSG00000102657,Gm37899,,
ENSMUSG00000031551,Ido1,ENSG00000131203,IDO1
ENSMUSG00000065757,Gm23347,,
ENSMUSG00000020671,Rab10,ENSG00000084733,RAB10
ENSMUSG00000089461,Gm23698,,
ENSMUSG00000088447,Gm22186,,
ENSMUSG00000087718,Gm22236,,
ENSMUSG00000025069,Gsto2,ENSG00000065621,GSTO2
ENSMUSG00000012117,Dhdds,ENSG00000117682,DHDDS
ENSMUSG00000090100,Ttbk2,ENSG00000128881,TTBK2
ENSMUSG00000065702,Gm22828,,
ENSMUSG00000107100,Gm18482,,
ENSMUSG00000100538,Gm28340,,
ENSMUSG00000101117,Gm28341,,
ENSMUSG00000100204,Gm4849,,
ENSMUSG00000106814,Gm43501,,
ENSMUSG00000039994,Timeless,ENSG00000111602,TIMELESS
ENSMUSG00000107067,Gm42581,,
ENSMUSG00000106763,Gm19102,,
ENSMUSG00002076883,Gm55451,ENSG00000223004,SNORD29
ENSMUSG00000097429,Gm26520,,
ENSMUSG00000102597,Gm38382,,
ENSMUSG00000087831,Gm23960,ENSG00000200355,SNORA72
ENSMUSG00000087831,Gm23960,ENSG00000207084,SNORA72
ENSMUSG00000087831,Gm23960,ENSG00000207067,SNORA72
ENSMUSG00000101964,Gm28693,,
ENSMUSG00000098202,B830012L14Rik,,
ENSMUSG00000088458,Gm26373,,
ENSMUSG00000060882,Kcnd2,ENSG00000184408,KCND2
ENSMUSG00000040943,Tet2,ENSG00000168769,TET2
ENSMUSG00000047539,Fbxo28,ENSG00000143756,FBXO28
ENSMUSG00000065749,AF357428,,
ENSMUSG00000064487,Gm23736,,
ENSMUSG00000020668,Kif3c,ENSG00000084731,KIF3C
ENSMUSG00000005534,Insr,ENSG00000171105,INSR
ENSMUSG00000106826,Gm42583,,
ENSMUSG00000029777,Gars,ENSG00000106105,GARS1
ENSMUSG00000117121,Gm49902,,
ENSMUSG00000117156,Gm49904,,
ENSMUSG00002076223,Gm55086,,
ENSMUSG00000066983,Gm16519,,
ENSMUSG00002075651,Gm55087,,
ENSMUSG00000033383,Rtp1,ENSG00000175077,RTP1
ENSMUSG00000117200,Gm49905,,
ENSMUSG00000117079,Gm41611,,
ENSMUSG00000038838,Vars2,ENSG00000137411,VARS2
ENSMUSG00000097260,Gm5706,,
ENSMUSG00000022887,Masp1,ENSG00000127241,MASP1
ENSMUSG00000073482,Gm10517,,
ENSMUSG00000006335,Tfpt,ENSG00000105619,TFPT
ENSMUSG00000033544,Angptl1,ENSG00000116194,ANGPTL1
ENSMUSG00000115087,Gm48998,,
ENSMUSG00000084447,Gm26251,,
ENSMUSG00000115107,Gm18368,,
ENSMUSG00000047419,Cmya5,ENSG00000164309,CMYA5
ENSMUSG00000115514,Gm49009,,
ENSMUSG00000115305,Gm30584,,
ENSMUSG00000115290,Gm19098,,
ENSMUSG00000021891,Mettl6,ENSG00000206562,METTL6
ENSMUSG00000103303,Gm37802,,
ENSMUSG00000112308,Gm48512,,
ENSMUSG00000056608,Chd9,ENSG00000177200,CHD9
ENSMUSG00000102960,Gm37943,,
ENSMUSG00000112655,Gm48511,,
ENSMUSG00000101905,4930439D14Rik,,
ENSMUSG00000037486,Asxl2,ENSG00000143970,ASXL2
ENSMUSG00000101768,Gm28694,,
ENSMUSG00000103325,Gm10531,,
ENSMUSG00000107097,Gm42584,,
ENSMUSG00000106855,5330437M03Rik,,
ENSMUSG00000114736,Gm47336,,
ENSMUSG00000107992,Gm44223,,
ENSMUSG00000026347,Tmem163,ENSG00000152128,TMEM163
ENSMUSG00000119114,Gm55287,,
ENSMUSG00000114382,Gm4814,,
ENSMUSG00000111685,Gm10686,,
ENSMUSG00000029669,Tspan12,ENSG00000106025,TSPAN12
ENSMUSG00000060510,Zfp266,ENSG00000174652,ZNF266
ENSMUSG00000077279,Gm22777,,
ENSMUSG00000114363,Gm48174,,
ENSMUSG00000114968,A630019I02Rik,,
ENSMUSG00000114411,Gm48176,,
ENSMUSG00000116207,Nnt,ENSG00000112992,NNT
ENSMUSG00002076555,Gm55748,,
ENSMUSG00000037463,Fbxo27,ENSG00000161243,FBXO27
ENSMUSG00000056222,Spock1,ENSG00000152377,SPOCK1
ENSMUSG00000105085,Gm42567,,
ENSMUSG00000105595,Gm49316,,
ENSMUSG00000111661,Gm46142,,
ENSMUSG00000074489,Bglap3,ENSG00000242252,BGLAP
ENSMUSG00000058192,Zfp846,,
ENSMUSG00000111547,Gm48069,,
ENSMUSG00000062470,Fbxl12os,,
ENSMUSG00000117975,Itprip,ENSG00000148841,ITPRIP
ENSMUSG00000022546,Gpt,ENSG00000167701,GPT
ENSMUSG00000077336,Gm23011,,
ENSMUSG00000032340,Neo1,ENSG00000067141,NEO1
ENSMUSG00000096792,Gm21956,,
ENSMUSG00000102530,Gm37228,,
ENSMUSG00000105952,Gm40153,,
ENSMUSG00000026348,Acmsd,ENSG00000153086,ACMSD
ENSMUSG00002075899,Gm55360,,
ENSMUSG00000074486,Bglap2,ENSG00000242252,BGLAP
ENSMUSG00000046585,Cfap58,ENSG00000120051,CFAP58
ENSMUSG00000021890,Eaf1,ENSG00000144597,EAF1
ENSMUSG00000104645,Gm30484,,
ENSMUSG00000116481,Gm49514,,
ENSMUSG00000078691,Gm6821,,
ENSMUSG00000106709,Gm30270,,
ENSMUSG00000109783,Gm45338,,
ENSMUSG00000106871,Gm3289,,
ENSMUSG00000097911,Gm26691,,
ENSMUSG00000030598,Fbxo17,ENSG00000269190,FBXO17
ENSMUSG00000000248,Clec2g,ENSG00000069493,CLEC2D
ENSMUSG00002076160,Gm55225,,
ENSMUSG00000104556,Gm43192,,
ENSMUSG00000074483,Bglap,ENSG00000242252,BGLAP
ENSMUSG00000102014,2900009J06Rik,,
ENSMUSG00000033355,Rtp4,ENSG00000136514,RTP4
ENSMUSG00000002477,Snrpd1,ENSG00000167088,SNRPD1
ENSMUSG00000026510,Trp53bp2,ENSG00000143514,TP53BP2
ENSMUSG00000105523,Gm43193,,
ENSMUSG00000115102,Gm49270,,
ENSMUSG00000004837,Grap,ENSG00000154016,GRAP
ENSMUSG00000004837,Grap,ENSG00000189152,GRAPL
ENSMUSG00000058997,Vwa8,ENSG00000102763,VWA8
ENSMUSG00000004233,Wars2,ENSG00000116874,WARS2
ENSMUSG00000083681,Gm6640,,
ENSMUSG00000117690,Gm50430,,
ENSMUSG00000118499,Gm31332,,
ENSMUSG00000063434,Sorcs3,ENSG00000156395,SORCS3
ENSMUSG00000112105,Rps7-ps2,,
ENSMUSG00000042167,Tent2,ENSG00000164329,TENT2
ENSMUSG00000116467,Gm49515,,
ENSMUSG00000116335,Gm49516,,
ENSMUSG00000021219,Rgs6,ENSG00000182732,RGS6
ENSMUSG00000011256,Adam19,,
ENSMUSG00000004366,Sst,ENSG00000157005,SST
ENSMUSG00000002475,Abhd3,ENSG00000158201,ABHD3
ENSMUSG00000035901,Dennd5a,ENSG00000184014,DENND5A
ENSMUSG00000047531,Rtp2,ENSG00000198471,RTP2
ENSMUSG00000022508,Bcl6,ENSG00000113916,BCL6
ENSMUSG00000098620,Gm27209,,
ENSMUSG00000116180,Gm49492,,
ENSMUSG00000082926,Gm8172,,
ENSMUSG00000019080,Mfsd3,ENSG00000167700,MFSD3
ENSMUSG00000100511,1700111N16Rik,,
ENSMUSG00000119708,Mir7649,,
ENSMUSG00000079223,Gm8778,,
ENSMUSG00000089728,Clec2f,,
ENSMUSG00002075051,Gm55361,,
ENSMUSG00000117930,Gm50436,,
ENSMUSG00002076782,Gm55151,,
ENSMUSG00000118014,4930535F04Rik,,
ENSMUSG00000059690,1700020N15Rik,,
ENSMUSG00000117996,Gm50441,,
ENSMUSG00000081935,Gm16186,,
ENSMUSG00000118111,Gm50442,,
ENSMUSG00000110291,Gm37419,,
ENSMUSG00000117931,Gm50444,,
ENSMUSG00000116290,Gm49518,,
ENSMUSG00000030154,Klrb1f,ENSG00000111796,KLRB1
ENSMUSG00000116437,Gm46545,,
ENSMUSG00000118059,Gm6975,,
ENSMUSG00000116173,Gm32126,,
ENSMUSG00000116164,1110013H19Rik,,
ENSMUSG00000035522,Tsga8,,
ENSMUSG00000043760,Pkhd1,ENSG00000170927,PKHD1
ENSMUSG00000000346,Dazap2,ENSG00000183283,DAZAP2
ENSMUSG00000116785,Gm41434,,
ENSMUSG00002076593,Gm55362,,
ENSMUSG00000117697,Siah1-ps1,,
ENSMUSG00000062083,Rpl13a-ps1,,
ENSMUSG00000105472,Gm43024,,
ENSMUSG00000033306,Lpp,ENSG00000145012,LPP
ENSMUSG00000105798,Gm18982,,
ENSMUSG00000119338,Gm22580,,
ENSMUSG00000098918,Mir6481,,
ENSMUSG00000106197,Gm42717,,
ENSMUSG00000081583,Gm14769,,
ENSMUSG00000044365,Cxxc4,ENSG00000168772,CXXC4
ENSMUSG00000084281,Gm14770,,
ENSMUSG00000081379,Gm14771,,
ENSMUSG00000082139,Gm16463,,
ENSMUSG00000035491,Fthl17a,,
ENSMUSG00000043531,Sorcs1,ENSG00000108018,SORCS1
ENSMUSG00000083839,Gm14765,,
ENSMUSG00000035847,Ids,ENSG00000010404,IDS
ENSMUSG00000053559,Smagp,ENSG00000170545,SMAGP
ENSMUSG00000084564,Mir1895,,
ENSMUSG00000104779,Gm43559,,
ENSMUSG00000028066,Pmf1,ENSG00000160783,PMF1
ENSMUSG00000098942,Mir8100,,
ENSMUSG00000086998,Gm16033,,
ENSMUSG00000087607,Gm16034,,
ENSMUSG00000020411,Nipal4,ENSG00000172548,NIPAL4
ENSMUSG00000097387,4930563E18Rik,,
ENSMUSG00000024294,Mib1,ENSG00000101752,MIB1
ENSMUSG00000034868,Myl12b,ENSG00000118680,MYL12B
ENSMUSG00000099331,Mir7239,,
ENSMUSG00000019303,Psmc3ip,ENSG00000131470,PSMC3IP
ENSMUSG00000107867,Gm43992,,
ENSMUSG00000107811,Gm44000,,
ENSMUSG00000033762,Recql4,ENSG00000160957,RECQL4
ENSMUSG00000097031,Gm26820,,
ENSMUSG00000106628,Gm43558,,
ENSMUSG00000104530,Gm6077,,
ENSMUSG00000003476,Crhr2,ENSG00000106113,CRHR2
ENSMUSG00000027868,Tbx15,ENSG00000092607,TBX15
ENSMUSG00000098092,Gm2076,,
ENSMUSG00000041997,Tlk1,ENSG00000198586,TLK1
ENSMUSG00000030816,Rnf40,ENSG00000103549,RNF40
ENSMUSG00000025453,Nnt,ENSG00000112992,NNT
ENSMUSG00000035476,Tab3,ENSG00000157625,TAB3
ENSMUSG00000117098,Gm49909,,
ENSMUSG00000034377,Tulp4,ENSG00000130338,TULP4
ENSMUSG00000086115,Gm15733,,
ENSMUSG00000077896,Mir879,,
ENSMUSG00000008090,Fgfrl1,ENSG00000127418,FGFRL1
ENSMUSG00002075489,Gm55533,,
ENSMUSG00000105765,4930539C22Rik,,
ENSMUSG00000034185,6430628N08Rik,ENSG00000282881,TMEM275
ENSMUSG00000050966,Lin28a,ENSG00000131914,LIN28A
ENSMUSG00000105689,Gm43120,,
ENSMUSG00000081183,Gm12449,,
ENSMUSG00000080832,M6pr-ps,,
ENSMUSG00000083938,Gm12448,,
ENSMUSG00000064890,Gm22505,,
ENSMUSG00000042371,Slc5a10,ENSG00000154025,SLC5A10
ENSMUSG00000028172,Tacr3,ENSG00000169836,TACR3
ENSMUSG00002076546,Gm55155,,
ENSMUSG00000045237,Eola1,ENSG00000197021,EOLA2
ENSMUSG00000045237,Eola1,ENSG00000197620,EOLA1
ENSMUSG00000087288,Gm13061,,
ENSMUSG00000049410,Zfp683,,
ENSMUSG00000028707,Dmbx1,ENSG00000197587,DMBX1
ENSMUSG00000073141,4930567H17Rik,,
ENSMUSG00000105559,Gm4860,,
ENSMUSG00000106569,Gm43036,,
ENSMUSG00000081199,Gm16407,,
ENSMUSG00000082538,Gm14704,,
ENSMUSG00000084193,Gm6823,,
ENSMUSG00000104539,Gm43035,,
ENSMUSG00000086989,Gm16441,,
ENSMUSG00000105538,Gm2142,,
ENSMUSG00002075581,Gm55241,,
ENSMUSG00000105266,Gm18546,,
ENSMUSG00000082770,Gm14722,,
ENSMUSG00000082713,Gm14721,,
ENSMUSG00000106079,Gm43033,,
ENSMUSG00000031166,Wdr13,ENSG00000101940,WDR13
ENSMUSG00000050144,Slc25a44,ENSG00000160785,SLC25A44
ENSMUSG00000003974,Grm3,ENSG00000198822,GRM3
ENSMUSG00000091806,Gm5258,,
ENSMUSG00000101853,Gm28627,,
ENSMUSG00000104095,Gm37315,,
ENSMUSG00000089914,4930486I03Rik,,
ENSMUSG00000090142,Gm15795,,
ENSMUSG00000070175,Gm24162,,
ENSMUSG00000099906,Lincmd1,,
ENSMUSG00000111846,Gm47271,,
ENSMUSG00000115090,Gm49016,,
ENSMUSG00000065559,Mir206,ENSG00000207604,MIR206
ENSMUSG00000115539,Gm6997,,
ENSMUSG00000065480,Mir133b,ENSG00000199080,MIR133B
ENSMUSG00000066592,Gm7589,,
ENSMUSG00000025929,Il17a,ENSG00000112115,IL17A
ENSMUSG00000106637,Gm42455,,
ENSMUSG00000115643,Gm49011,,
ENSMUSG00000089399,Gm23312,,
ENSMUSG00000115637,Gm30970,,
ENSMUSG00000105348,Gm35212,,
ENSMUSG00000115167,Gm49015,,
ENSMUSG00000110789,Gm33053,,
ENSMUSG00000115111,Gm4632,,
ENSMUSG00000066892,Fbxl12,ENSG00000127452,FBXL12
ENSMUSG00000057606,Colq,ENSG00000206561,COLQ
ENSMUSG00000012123,Crybg2,ENSG00000176092,CRYBG2
ENSMUSG00000106568,Gm42814,,
ENSMUSG00000106661,Gm42832,,
ENSMUSG00000027867,Spag17,ENSG00000155761,SPAG17
ENSMUSG00000091487,Gm6586,,
ENSMUSG00000026349,Ccnt2,ENSG00000082258,CCNT2
ENSMUSG00000105173,Gm5715,,
ENSMUSG00000073226,Gm10482,,
ENSMUSG00000100895,Gm28685,,
ENSMUSG00000033728,Lrrc14,ENSG00000160959,LRRC14
ENSMUSG00000069355,Gm5152,,
ENSMUSG00000059146,Ntrk3,ENSG00000140538,NTRK3
ENSMUSG00000105157,Gm31831,,
ENSMUSG00000017132,Cyth1,ENSG00000108669,CYTH1
ENSMUSG00000091817,Gm17091,,
ENSMUSG00000105536,Gm4959,,
ENSMUSG00000051639,Fbl-ps2,,
ENSMUSG00000055385,Rnf212,ENSG00000178222,RNF212
ENSMUSG00002074878,Gm55175,,
ENSMUSG00000021313,Ryr2,ENSG00000198626,RYR2
ENSMUSG00000058542,Gm15590,,
ENSMUSG00002075503,Gm55176,,
ENSMUSG00000095869,Ppp1r2-ps6,,
ENSMUSG00000059562,Ccdc154,ENSG00000197599,CCDC154
ENSMUSG00000068663,Clec16a,ENSG00000038532,CLEC16A
ENSMUSG00000025236,Adpgk,ENSG00000159322,ADPGK
ENSMUSG00000106274,Gm42828,,
ENSMUSG00000101762,1700047L14Rik,,
ENSMUSG00000082303,Gm13633,,
ENSMUSG00000105295,Gm42834,,
ENSMUSG00000085868,Gm13632,,
ENSMUSG00000105657,Gm42833,,
ENSMUSG00000091422,Gm6455,,
ENSMUSG00000038369,Ncoa6,ENSG00000198646,NCOA6
ENSMUSG00000098112,Bin2,ENSG00000110934,BIN2
ENSMUSG00002075054,Gm55372,,
ENSMUSG00000087816,Gm25116,,
ENSMUSG00000110007,Gm45352,,
ENSMUSG00000065399,Mir133a-1,ENSG00000283927,MIR133A1
ENSMUSG00000104942,Gm3321,,
ENSMUSG00000080662,Mir1b,,
ENSMUSG00000106348,Mir1a-2,ENSG00000284453,MIR1-2
ENSMUSG00000117593,Gm18764,,
ENSMUSG00000117563,Gm7575,,
ENSMUSG00000000682,Cd52,ENSG00000169442,CD52
ENSMUSG00000005836,Gata6,ENSG00000141448,GATA6
ENSMUSG00000004821,Tmed11,,
ENSMUSG00000097446,Gm26629,,
ENSMUSG00000117758,Gm50302,,
ENSMUSG00002076015,Gm55373,,
ENSMUSG00000118338,Gm50317,,
ENSMUSG00000065143,Gm25644,ENSG00000206685,RNU6-1189P
ENSMUSG00000117806,Gm50325,,
ENSMUSG00000041872,Il17f,ENSG00000112116,IL17F
ENSMUSG00000071262,Zfp957,ENSG00000100207,TCF20
ENSMUSG00000080754,Rpl36-ps7,,
ENSMUSG00000082763,Tra2b-ps,,
ENSMUSG00000085244,Spag17os,,
ENSMUSG00000034171,Faah,ENSG00000117480,FAAH
ENSMUSG00000030155,Clec2e,ENSG00000069493,CLEC2D
ENSMUSG00000106652,Gm43358,,
ENSMUSG00000115045,Gm49028,,
ENSMUSG00000045328,Cenpe,ENSG00000138778,CENPE
ENSMUSG00000117456,Gm49976,,
ENSMUSG00002075481,Gm55028,,
ENSMUSG00000118158,Gm50326,,
ENSMUSG00000115022,Gm49387,,
ENSMUSG00002076202,Gm55201,,
ENSMUSG00000089541,Gm25834,ENSG00000207026,RNU6-472P
ENSMUSG00000097719,Rpl31-ps18,,
ENSMUSG00000118229,Lncbate10,,
ENSMUSG00000036435,Exoc1,ENSG00000090989,EXOC1
ENSMUSG00000117713,Gm46637,,
ENSMUSG00000117867,Gm50330,,
ENSMUSG00000022018,Rgcc,ENSG00000102760,RGCC
ENSMUSG00000108285,Gm34358,,
ENSMUSG00000118173,Gm50329,,
ENSMUSG00000052331,Ankrd44,ENSG00000065413,ANKRD44
ENSMUSG00000035804,Ins1,ENSG00000254647,INS
ENSMUSG00000045094,Arhgef37,ENSG00000183111,ARHGEF37
ENSMUSG00000003477,Inmt,ENSG00000241644,INMT
ENSMUSG00000118128,Gm50331,,
ENSMUSG00000118114,Gm50332,,
ENSMUSG00000117896,AA387883,,
ENSMUSG00000114245,Percc1,ENSG00000284395,PERCC1
ENSMUSG00000032131,Abcg4,ENSG00000172350,ABCG4
ENSMUSG00000067722,BC003965,ENSG00000174109,C16orf91
ENSMUSG00000025027,Xpnpep1,ENSG00000108039,XPNPEP1
ENSMUSG00000015405,Ace2,ENSG00000130234,ACE2
ENSMUSG00000022020,Naa16,ENSG00000172766,NAA16
ENSMUSG00000089590,Gm26160,,
ENSMUSG00000030157,Clec2d,ENSG00000069493,CLEC2D
ENSMUSG00000024048,Myl12a,ENSG00000101608,MYL12A
ENSMUSG00002076418,Gm55299,,
ENSMUSG00000038022,Mindy4,ENSG00000106125,MINDY4
ENSMUSG00000098527,Mir6961,,
ENSMUSG00000024576,Csnk1a1,ENSG00000113712,CSNK1A1
ENSMUSG00000033707,Lrrc24,ENSG00000254402,LRRC24
ENSMUSG00000116138,C030006K11Rik,ENSG00000213563,C8orf82
ENSMUSG00000023031,Cela1,ENSG00000139610,CELA1
ENSMUSG00000022022,Mtrf1,ENSG00000120662,MTRF1
